Date,Expense Category,Amount
17/08/2019,Utilities,118.10
16/03/2019,Fuel,1770.19
03/11/2021,Utilities,846.57
22/01/2021,Vehicle Lease,857.48
25/12/2020,Salaries & Benefits,1266.83
15/11/2019,Meals & Entertainment,813.52
08/11/2019,Office Supplies,1512.66
21/06/2022,Office Supplies,1036.09
05/08/2019,Vehicle Lease,955.96
23/06/2019,Salaries & Benefits,885.72
07/09/2019,Salaries & Benefits,1475.98
13/01/2021,Meals & Entertainment,1163.71
22/02/2021,Office Supplies,164.02
09/02/2022,Meals & Entertainment,205.04
15/11/2019,Office Supplies,1084.15
04/02/2019,Fuel,315.93
28/09/2020,Office Supplies,1554.10
01/07/2019,Rent,464.10
16/02/2020,Utilities,313.34
16/10/2020,Office Supplies,176.02
08/03/2021,Utilities,1696.68
02/12/2019,Meals & Entertainment,997.32
24/05/2022,Office Supplies,603.68
18/12/2021,Meals & Entertainment,518.08
21/02/2022,Meals & Entertainment,1783.74
12/12/2019,Office Supplies,1074.81
26/09/2019,Office Supplies,822.29
07/11/2022,Office Supplies,1162.96
03/12/2019,Utilities,619.90
28/03/2020,Meals & Entertainment,1524.96
24/01/2019,Meals & Entertainment,432.63
19/06/2021,Meals & Entertainment,772.55
22/10/2022,Rent,908.25
02/06/2019,Office Supplies,1722.71
08/10/2021,Meals & Entertainment,729.56
17/05/2022,Vehicle Lease,1680.39
13/07/2022,Meals & Entertainment,1465.84
05/02/2021,Fuel,110.50
10/07/2020,Utilities,1570.85
21/04/2019,Rent,159.30
18/01/2021,Rent,856.10
26/06/2021,Utilities,970.16
03/02/2022,Office Supplies,950.46
24/09/2019,Utilities,1352.82
11/02/2019,Meals & Entertainment,361.32
30/07/2020,Meals & Entertainment,1763.90
13/09/2022,Office Supplies,1274.81
21/01/2019,Utilities,1185.97
30/09/2022,Rent,961.60
31/05/2020,Meals & Entertainment,330.81
26/12/2022,Rent,561.12
05/06/2019,Meals & Entertainment,1286.70
15/05/2020,Salaries & Benefits,1160.03
09/03/2022,Meals & Entertainment,1025.22
26/03/2019,Office Supplies,1333.83
30/05/2019,Rent,1246.23
10/06/2021,Meals & Entertainment,182.82
07/10/2019,Vehicle Lease,1057.77
12/02/2019,Utilities,903.62
17/09/2020,Rent,1071.89
31/05/2022,Vehicle Lease,974.47
02/09/2021,Salaries & Benefits,750.02
10/11/2021,Office Supplies,777.21
15/04/2020,Utilities,1331.27
06/02/2021,Rent,1371.02
27/08/2022,Rent,1454.31
14/06/2022,Office Supplies,132.28
04/02/2019,Vehicle Lease,798.07
18/11/2021,Fuel,621.35
10/01/2020,Fuel,620.73
17/03/2020,Vehicle Lease,335.60
10/09/2020,Rent,102.67
28/10/2019,Utilities,373.05
03/11/2020,Office Supplies,153.81
15/05/2021,Office Supplies,183.69
03/03/2021,Vehicle Lease,410.64
20/03/2021,Fuel,628.33
19/04/2019,Meals & Entertainment,1479.54
03/01/2019,Utilities,673.06
22/11/2019,Vehicle Lease,223.16
05/11/2022,Meals & Entertainment,1775.54
22/12/2021,Vehicle Lease,1657.31
28/06/2022,Office Supplies,344.94
13/11/2022,Utilities,326.54
18/06/2022,Fuel,184.95
25/06/2021,Office Supplies,1568.07
25/03/2022,Utilities,1754.79
20/04/2021,Meals & Entertainment,1615.98
14/07/2020,Salaries & Benefits,618.17
18/11/2020,Fuel,1605.42
05/12/2020,Utilities,1269.27
22/04/2020,Fuel,122.28
24/05/2020,Rent,1503.74
04/12/2022,Fuel,99.33
15/05/2021,Rent,252.36
08/03/2019,Meals & Entertainment,1601.60
12/12/2020,Utilities,264.45
08/08/2022,Utilities,911.06
19/03/2019,Office Supplies,1366.51
28/07/2020,Salaries & Benefits,563.89
05/08/2021,Office Supplies,1789.41
26/09/2019,Vehicle Lease,1146.42
10/03/2021,Vehicle Lease,1098.66
02/03/2022,Fuel,865.40
01/10/2021,Office Supplies,1242.09
01/01/2019,Vehicle Lease,539.20
25/10/2020,Office Supplies,457.63
22/03/2020,Fuel,898.30
09/02/2020,Rent,463.00
30/04/2021,Salaries & Benefits,776.70
20/02/2020,Rent,744.31
22/05/2021,Salaries & Benefits,229.91
25/11/2020,Fuel,1076.24
04/04/2019,Meals & Entertainment,369.22
24/11/2021,Rent,365.65
01/01/2022,Vehicle Lease,553.28
30/07/2019,Fuel,1586.17
15/08/2019,Salaries & Benefits,1151.51
11/08/2021,Office Supplies,1135.35
06/06/2022,Meals & Entertainment,1215.81
05/10/2020,Salaries & Benefits,178.01
26/07/2021,Fuel,642.53
17/11/2022,Meals & Entertainment,231.58
17/02/2020,Fuel,1357.92
21/04/2019,Salaries & Benefits,1653.47
28/11/2022,Utilities,1622.18
16/08/2021,Vehicle Lease,1771.38
30/03/2022,Vehicle Lease,457.83
02/05/2020,Utilities,1784.57
03/08/2022,Office Supplies,1522.87
08/06/2022,Utilities,1801.30
01/01/2022,Salaries & Benefits,795.55
25/06/2020,Rent,321.12
25/10/2019,Utilities,1305.86
01/03/2022,Utilities,717.62
07/08/2021,Salaries & Benefits,764.75
16/05/2021,Salaries & Benefits,1603.41
20/04/2019,Utilities,904.99
14/12/2020,Office Supplies,1567.91
13/12/2019,Fuel,665.44
27/12/2020,Salaries & Benefits,460.10
09/11/2019,Utilities,1354.77
17/01/2019,Rent,937.43
10/01/2019,Vehicle Lease,267.24
10/11/2021,Rent,1772.95
23/06/2019,Rent,421.82
21/01/2022,Salaries & Benefits,356.55
04/03/2020,Salaries & Benefits,469.68
21/10/2022,Utilities,421.78
26/07/2020,Rent,1781.23
05/12/2020,Office Supplies,639.91
06/08/2021,Meals & Entertainment,361.98
31/07/2022,Salaries & Benefits,1776.17
25/10/2021,Vehicle Lease,1472.06
17/07/2022,Rent,1172.91
17/02/2019,Fuel,851.88
18/03/2022,Vehicle Lease,1291.24
04/01/2021,Fuel,509.54
31/01/2019,Fuel,171.62
05/05/2021,Utilities,838.93
22/05/2021,Utilities,220.09
18/08/2020,Rent,692.89
11/08/2021,Utilities,1750.23
04/07/2020,Salaries & Benefits,573.72
03/04/2019,Meals & Entertainment,892.84
27/02/2021,Fuel,1654.15
25/07/2021,Meals & Entertainment,1197.00
17/03/2019,Meals & Entertainment,255.17
26/10/2019,Office Supplies,1034.12
26/05/2021,Meals & Entertainment,1437.17
09/02/2022,Salaries & Benefits,1100.16
31/07/2020,Utilities,553.69
10/08/2021,Salaries & Benefits,890.98
09/05/2020,Salaries & Benefits,1186.85
23/01/2020,Vehicle Lease,535.62
05/04/2022,Fuel,1265.77
16/02/2022,Fuel,261.90
01/07/2020,Vehicle Lease,1637.32
22/10/2022,Utilities,1014.99
07/12/2020,Vehicle Lease,759.09
01/06/2022,Office Supplies,1160.52
31/12/2022,Fuel,714.70
07/04/2022,Utilities,418.39
30/03/2020,Vehicle Lease,933.13
08/08/2022,Fuel,1462.67
03/04/2022,Meals & Entertainment,715.53
02/05/2020,Utilities,456.13
13/09/2022,Salaries & Benefits,1514.64
13/06/2022,Meals & Entertainment,1191.43
21/09/2022,Meals & Entertainment,1766.59
10/07/2020,Vehicle Lease,516.97
09/06/2020,Vehicle Lease,710.18
25/05/2022,Utilities,326.67
06/02/2019,Utilities,1635.63
04/03/2021,Fuel,943.90
07/11/2021,Meals & Entertainment,1013.81
27/09/2019,Salaries & Benefits,735.01
14/02/2022,Office Supplies,124.90
16/10/2021,Meals & Entertainment,819.08
05/02/2022,Vehicle Lease,1044.95
14/02/2021,Utilities,1621.14
20/12/2022,Fuel,698.54
03/02/2021,Salaries & Benefits,789.41
07/10/2022,Office Supplies,755.14
01/02/2022,Salaries & Benefits,1510.48
25/11/2020,Fuel,1656.29
04/07/2020,Vehicle Lease,1595.56
06/04/2019,Salaries & Benefits,408.39
15/03/2022,Fuel,549.79
24/09/2019,Office Supplies,1453.57
07/01/2021,Office Supplies,159.68
16/09/2019,Rent,584.92
06/09/2020,Meals & Entertainment,1162.88
28/07/2019,Office Supplies,1789.11
22/01/2021,Office Supplies,1310.87
27/09/2020,Vehicle Lease,1489.40
06/08/2019,Meals & Entertainment,1756.50
14/09/2022,Utilities,880.95
28/07/2021,Fuel,1555.81
24/06/2021,Rent,991.47
11/03/2021,Fuel,1198.99
31/08/2020,Vehicle Lease,1686.10
15/01/2021,Rent,463.70
06/02/2021,Utilities,1677.81
06/12/2020,Meals & Entertainment,1308.90
14/09/2021,Meals & Entertainment,1793.72
05/10/2020,Fuel,534.87
27/08/2021,Office Supplies,1756.40
16/06/2019,Meals & Entertainment,1588.29
13/05/2022,Vehicle Lease,666.03
14/09/2021,Office Supplies,1377.02
20/03/2020,Meals & Entertainment,923.30
02/03/2022,Utilities,615.68
15/09/2022,Utilities,1122.17
18/03/2020,Salaries & Benefits,1736.82
03/09/2020,Rent,1208.11
26/04/2022,Utilities,749.28
25/07/2021,Utilities,1697.26
21/07/2020,Salaries & Benefits,1124.85
25/03/2020,Utilities,1686.19
12/05/2022,Salaries & Benefits,1804.36
03/10/2020,Meals & Entertainment,170.69
22/03/2021,Office Supplies,1402.99
15/02/2022,Fuel,1646.03
25/01/2021,Fuel,1221.00
17/04/2022,Office Supplies,1584.47
01/01/2022,Rent,1385.16
29/10/2022,Vehicle Lease,1665.22
18/08/2019,Meals & Entertainment,1542.15
29/11/2019,Vehicle Lease,1283.52
29/08/2020,Fuel,1182.21
14/04/2019,Meals & Entertainment,649.19
29/07/2021,Vehicle Lease,551.23
11/09/2020,Salaries & Benefits,532.68
10/06/2021,Office Supplies,119.19
21/06/2021,Fuel,458.83
26/09/2021,Meals & Entertainment,1219.40
16/05/2020,Meals & Entertainment,1238.90
28/11/2020,Utilities,1531.30
06/11/2020,Meals & Entertainment,797.13
09/11/2022,Utilities,156.92
02/01/2022,Office Supplies,1659.12
08/05/2022,Utilities,1733.23
09/06/2022,Fuel,1030.22
18/08/2021,Vehicle Lease,1286.53
20/05/2019,Vehicle Lease,1590.42
04/12/2019,Rent,1235.95
13/08/2021,Utilities,1717.08
28/10/2020,Office Supplies,627.62
21/05/2021,Vehicle Lease,1116.07
02/12/2021,Office Supplies,767.16
21/03/2021,Utilities,672.91
19/11/2022,Rent,791.82
16/07/2020,Fuel,1583.37
03/09/2021,Fuel,1806.65
16/10/2021,Rent,706.95
17/09/2019,Vehicle Lease,1215.32
18/11/2020,Vehicle Lease,359.62
07/12/2020,Office Supplies,1097.03
30/07/2019,Meals & Entertainment,308.30
18/10/2019,Salaries & Benefits,607.12
16/09/2022,Salaries & Benefits,1747.44
12/06/2020,Vehicle Lease,175.47
14/02/2019,Meals & Entertainment,1526.86
04/03/2020,Utilities,1202.46
30/07/2020,Fuel,330.63
27/09/2019,Office Supplies,745.42
10/09/2020,Meals & Entertainment,893.00
02/11/2020,Salaries & Benefits,1340.78
14/06/2019,Salaries & Benefits,416.47
17/03/2020,Office Supplies,1507.34
20/05/2022,Meals & Entertainment,1459.21
13/01/2021,Salaries & Benefits,734.66
01/09/2020,Fuel,325.63
10/10/2022,Utilities,1578.11
10/08/2019,Salaries & Benefits,1259.81
30/03/2022,Meals & Entertainment,1267.26
09/11/2021,Salaries & Benefits,900.91
07/01/2020,Rent,1434.66
26/05/2019,Utilities,677.13
05/02/2020,Meals & Entertainment,1159.41
09/07/2020,Vehicle Lease,575.06
20/09/2021,Utilities,1668.94
21/01/2021,Salaries & Benefits,1402.16
16/09/2022,Meals & Entertainment,543.03
21/08/2020,Fuel,521.29
07/10/2020,Vehicle Lease,200.86
14/03/2022,Vehicle Lease,379.46
30/09/2022,Meals & Entertainment,1348.11
26/02/2021,Fuel,684.22
30/12/2021,Vehicle Lease,1175.37
23/08/2021,Vehicle Lease,274.56
23/10/2019,Rent,782.47
20/09/2022,Office Supplies,1241.10
20/11/2019,Fuel,922.41
05/07/2020,Office Supplies,1527.01
25/12/2022,Rent,711.47
22/09/2022,Fuel,208.37
07/08/2019,Vehicle Lease,473.64
30/12/2022,Utilities,998.23
07/06/2022,Rent,1552.40
17/01/2021,Vehicle Lease,1693.78
13/01/2020,Salaries & Benefits,944.39
23/02/2022,Utilities,95.60
13/10/2020,Salaries & Benefits,516.74
13/12/2022,Utilities,1430.60
25/11/2019,Utilities,573.11
11/04/2022,Fuel,176.08
28/08/2019,Utilities,757.97
02/10/2021,Office Supplies,1743.10
13/01/2020,Fuel,262.97
12/09/2021,Rent,1555.80
22/12/2019,Meals & Entertainment,1367.35
19/01/2021,Rent,1194.48
07/10/2019,Office Supplies,689.00
06/10/2022,Office Supplies,392.25
01/09/2021,Vehicle Lease,636.70
12/03/2021,Fuel,798.69
26/06/2020,Vehicle Lease,1757.03
22/04/2019,Utilities,1232.51
06/03/2021,Meals & Entertainment,258.67
15/04/2019,Salaries & Benefits,1411.71
11/04/2019,Office Supplies,295.40
29/11/2019,Rent,1118.33
07/12/2021,Vehicle Lease,227.68
21/03/2021,Office Supplies,94.40
24/02/2021,Meals & Entertainment,1478.68
19/01/2022,Utilities,107.15
09/04/2020,Rent,1018.84
23/06/2020,Fuel,1609.16
11/11/2019,Rent,1638.45
14/04/2019,Rent,1127.95
07/10/2022,Rent,316.86
20/04/2022,Vehicle Lease,961.58
20/02/2020,Office Supplies,1386.05
18/11/2019,Office Supplies,1145.88
24/04/2021,Office Supplies,669.84
19/06/2019,Utilities,682.98
14/07/2019,Meals & Entertainment,1314.21
22/12/2020,Office Supplies,1273.75
22/03/2022,Fuel,388.77
28/07/2021,Rent,145.45
03/06/2022,Rent,1320.04
03/06/2020,Salaries & Benefits,1034.41
27/11/2019,Meals & Entertainment,693.02
07/04/2019,Meals & Entertainment,209.52
07/03/2020,Fuel,402.92
18/01/2020,Fuel,538.18
29/03/2021,Utilities,333.35
05/12/2021,Meals & Entertainment,1752.94
02/11/2020,Utilities,1064.66
20/02/2019,Office Supplies,1421.66
24/07/2022,Office Supplies,1782.40
17/02/2021,Utilities,103.66
29/11/2022,Fuel,767.15
05/01/2020,Utilities,1245.62
25/06/2019,Meals & Entertainment,1442.41
21/06/2020,Rent,1131.86
24/03/2020,Meals & Entertainment,993.28
01/06/2020,Salaries & Benefits,755.14
05/03/2021,Rent,1137.35
22/05/2020,Fuel,180.78
05/09/2019,Office Supplies,707.77
15/04/2019,Rent,360.69
03/10/2022,Meals & Entertainment,888.44
13/12/2021,Meals & Entertainment,666.19
27/02/2020,Salaries & Benefits,1505.68
28/05/2021,Salaries & Benefits,1267.28
17/12/2019,Rent,1415.77
01/12/2019,Utilities,745.36
16/09/2022,Utilities,1014.00
21/04/2021,Rent,125.67
23/01/2021,Fuel,1348.39
19/06/2019,Vehicle Lease,1342.14
28/05/2019,Office Supplies,1198.62
29/02/2020,Salaries & Benefits,1118.32
15/10/2022,Office Supplies,368.60
26/07/2020,Vehicle Lease,812.68
16/10/2020,Fuel,106.27
07/12/2020,Office Supplies,236.75
02/02/2021,Utilities,1295.02
23/02/2019,Office Supplies,1626.32
12/05/2019,Utilities,758.72
05/02/2022,Salaries & Benefits,1148.30
17/04/2020,Meals & Entertainment,1510.56
11/03/2020,Fuel,1572.03
11/12/2019,Rent,632.17
06/10/2019,Meals & Entertainment,1197.09
20/02/2021,Rent,1606.64
19/05/2019,Salaries & Benefits,350.35
16/09/2020,Office Supplies,177.10
12/09/2021,Office Supplies,1663.19
10/02/2020,Utilities,1802.91
25/12/2019,Utilities,755.67
15/05/2019,Vehicle Lease,756.29
04/01/2022,Utilities,1783.71
09/05/2021,Rent,1419.61
25/06/2022,Vehicle Lease,166.52
24/08/2021,Salaries & Benefits,1202.96
04/09/2019,Meals & Entertainment,905.17
03/09/2020,Salaries & Benefits,1395.53
14/10/2020,Office Supplies,1273.49
19/06/2021,Vehicle Lease,960.10
18/06/2020,Rent,1122.27
25/12/2021,Meals & Entertainment,116.25
15/06/2019,Fuel,1511.02
27/08/2019,Meals & Entertainment,1651.51
05/10/2022,Fuel,1092.34
06/11/2019,Vehicle Lease,1557.55
03/08/2022,Meals & Entertainment,1230.27
24/07/2021,Salaries & Benefits,1456.41
02/07/2019,Rent,1777.05
01/11/2019,Office Supplies,485.86
02/09/2019,Salaries & Benefits,318.91
29/04/2020,Office Supplies,666.74
02/06/2019,Meals & Entertainment,585.80
02/05/2021,Vehicle Lease,391.31
28/08/2021,Office Supplies,592.31
15/12/2019,Salaries & Benefits,677.54
03/03/2021,Utilities,611.48
10/05/2020,Salaries & Benefits,827.41
28/11/2020,Fuel,1267.70
05/07/2019,Vehicle Lease,709.74
08/06/2020,Rent,980.51
07/12/2020,Rent,1780.68
10/03/2022,Rent,1091.59
25/01/2019,Vehicle Lease,252.89
01/10/2019,Meals & Entertainment,699.56
01/10/2019,Utilities,581.16
10/09/2021,Utilities,1385.14
06/02/2021,Vehicle Lease,1634.04
07/04/2021,Rent,1352.77
10/06/2021,Utilities,810.11
01/07/2020,Salaries & Benefits,1205.69
25/11/2022,Office Supplies,819.96
10/04/2020,Rent,1111.54
25/12/2021,Fuel,912.77
05/10/2021,Salaries & Benefits,303.65
27/10/2020,Meals & Entertainment,221.42
21/07/2020,Meals & Entertainment,1346.25
19/06/2020,Vehicle Lease,268.39
27/11/2022,Vehicle Lease,453.40
05/11/2020,Rent,201.29
03/02/2019,Vehicle Lease,1282.40
13/02/2021,Fuel,1554.16
01/04/2022,Meals & Entertainment,1803.60
31/08/2020,Rent,1666.37
18/01/2021,Fuel,428.79
27/10/2019,Vehicle Lease,364.78
26/02/2021,Fuel,1322.40
18/03/2021,Utilities,822.01
05/09/2022,Vehicle Lease,1502.31
24/02/2020,Salaries & Benefits,462.31
07/06/2020,Office Supplies,116.75
18/12/2020,Utilities,812.79
29/04/2019,Utilities,660.37
16/06/2021,Vehicle Lease,355.69
09/08/2022,Office Supplies,694.95
19/04/2021,Meals & Entertainment,1400.62
05/09/2020,Utilities,584.39
29/03/2021,Fuel,892.07
31/07/2020,Rent,721.66
03/06/2021,Meals & Entertainment,1324.60
06/06/2020,Vehicle Lease,1598.43
08/12/2021,Vehicle Lease,1306.14
10/04/2021,Fuel,937.26
13/08/2022,Office Supplies,572.52
24/11/2019,Vehicle Lease,561.51
07/11/2019,Office Supplies,1544.93
08/11/2020,Meals & Entertainment,1165.05
03/10/2020,Office Supplies,795.45
24/05/2022,Office Supplies,368.41
10/02/2021,Rent,1740.18
16/08/2020,Salaries & Benefits,1464.85
