Date,Expense Category,Amount
03/09/2019,Salaries & Benefits,1655.71
05/24/2020,Rent,1964.79
11/19/2022,Vehicle Lease,672.27
11/03/2019,Salaries & Benefits,1613.01
05/25/2019,Salaries & Benefits,1891.07
11/10/2021,Salaries & Benefits,1588.18
06/05/2020,Fuel,950.92
08/04/2022,Salaries & Benefits,756.33
05/14/2022,Office Supplies,945.08
11/24/2019,Fuel,1158.51
05/01/2021,Utilities,696.29
10/23/2021,Vehicle Lease,908.67
12/02/2022,Utilities,1877.54
05/20/2019,Fuel,391.36
02/07/2019,Meals & Entertainment,201.90
04/16/2021,Utilities,988.26
01/18/2019,Office Supplies,1780.93
02/10/2021,Salaries & Benefits,1497.14
09/28/2019,Meals & Entertainment,1725.78
07/11/2019,Utilities,387.07
05/18/2019,Vehicle Lease,228.12
11/20/2020,Utilities,456.51
10/11/2019,Fuel,331.33
11/15/2022,Office Supplies,650.23
05/31/2019,Salaries & Benefits,1974.26
05/08/2020,Office Supplies,689.73
08/24/2020,Fuel,601.47
10/02/2022,Salaries & Benefits,1388.72
10/28/2019,Office Supplies,1346.06
04/02/2020,Rent,207.37
01/05/2019,Meals & Entertainment,1305.23
01/19/2021,Salaries & Benefits,1162.79
10/07/2021,Rent,850.09
04/19/2019,Fuel,1910.68
10/14/2020,Office Supplies,265.14
12/16/2021,Meals & Entertainment,491.50
07/02/2020,Office Supplies,1281.71
03/31/2019,Salaries & Benefits,1691.16
05/26/2020,Utilities,703.35
07/31/2022,Utilities,1845.19
03/07/2022,Office Supplies,947.02
05/08/2019,Fuel,1941.84
08/14/2021,Meals & Entertainment,1085.86
08/28/2020,Meals & Entertainment,1580.78
01/16/2021,Meals & Entertainment,728.37
07/09/2019,Vehicle Lease,540.20
11/02/2020,Salaries & Benefits,825.48
10/11/2022,Office Supplies,1240.32
01/10/2020,Office Supplies,1392.47
01/27/2021,Meals & Entertainment,1254.05
07/26/2019,Fuel,738.00
04/17/2019,Rent,1781.38
11/06/2019,Salaries & Benefits,1239.86
02/03/2022,Office Supplies,202.72
05/28/2022,Rent,990.71
06/30/2022,Salaries & Benefits,1870.27
08/19/2021,Rent,1047.43
11/08/2022,Meals & Entertainment,1780.42
10/31/2019,Vehicle Lease,1166.07
03/25/2022,Rent,1914.42
10/01/2019,Utilities,541.67
10/09/2021,Vehicle Lease,758.48
09/20/2021,Vehicle Lease,1977.69
11/12/2019,Office Supplies,1045.11
12/07/2021,Fuel,855.29
02/20/2021,Meals & Entertainment,432.01
12/17/2020,Rent,952.22
06/02/2022,Rent,1229.92
11/14/2022,Rent,841.08
03/03/2022,Fuel,760.22
11/18/2020,Vehicle Lease,1504.54
07/07/2020,Fuel,1511.98
01/18/2022,Fuel,276.34
07/10/2021,Vehicle Lease,890.71
01/13/2021,Vehicle Lease,1906.47
05/06/2021,Vehicle Lease,584.33
06/05/2021,Fuel,1673.96
02/17/2022,Vehicle Lease,1207.33
05/20/2021,Meals & Entertainment,609.63
08/16/2022,Office Supplies,935.06
08/03/2022,Vehicle Lease,240.48
08/19/2022,Utilities,1584.73
09/24/2022,Salaries & Benefits,948.73
04/01/2022,Office Supplies,1493.48
03/08/2022,Salaries & Benefits,1764.32
09/30/2019,Vehicle Lease,1273.06
05/09/2020,Rent,1501.07
06/07/2021,Office Supplies,1448.41
09/30/2021,Vehicle Lease,227.51
06/17/2020,Fuel,1928.31
10/29/2022,Salaries & Benefits,1735.00
09/30/2021,Meals & Entertainment,1654.17
10/31/2019,Fuel,1413.25
01/12/2021,Vehicle Lease,1858.55
07/05/2022,Fuel,611.00
04/28/2019,Fuel,841.26
01/31/2021,Rent,1867.41
01/11/2022,Office Supplies,1561.82
07/08/2021,Meals & Entertainment,1614.47
09/24/2021,Office Supplies,1186.04
09/19/2020,Vehicle Lease,975.06
05/28/2022,Vehicle Lease,1106.96
11/08/2019,Utilities,265.97
07/23/2021,Utilities,1790.67
07/22/2020,Meals & Entertainment,437.61
03/28/2022,Meals & Entertainment,767.70
10/21/2019,Rent,487.58
01/29/2021,Salaries & Benefits,1089.45
11/25/2019,Fuel,980.29
10/18/2021,Rent,1621.48
03/10/2021,Office Supplies,326.03
07/03/2020,Fuel,1440.96
05/17/2021,Salaries & Benefits,1298.72
07/18/2019,Vehicle Lease,345.21
05/10/2020,Rent,964.50
02/27/2019,Vehicle Lease,1218.08
05/20/2022,Office Supplies,1334.89
05/02/2021,Office Supplies,1443.18
03/02/2022,Rent,480.31
08/16/2020,Fuel,909.93
02/08/2019,Vehicle Lease,1457.33
10/01/2019,Vehicle Lease,1957.94
10/21/2021,Office Supplies,814.18
05/07/2022,Rent,414.62
10/02/2020,Vehicle Lease,1871.68
03/07/2021,Salaries & Benefits,1145.46
11/29/2022,Fuel,603.88
10/12/2021,Meals & Entertainment,1189.66
04/28/2021,Utilities,1000.31
09/07/2019,Salaries & Benefits,817.21
01/13/2021,Salaries & Benefits,1315.91
01/19/2022,Fuel,1654.81
06/07/2021,Rent,647.53
03/05/2021,Vehicle Lease,640.21
01/13/2020,Salaries & Benefits,1709.85
01/07/2019,Meals & Entertainment,1653.25
08/25/2022,Rent,1898.51
02/26/2019,Fuel,690.84
07/29/2021,Utilities,802.04
06/11/2021,Rent,1810.19
08/17/2020,Fuel,1652.73
08/23/2019,Office Supplies,1442.69
08/13/2020,Rent,685.47
06/04/2022,Salaries & Benefits,1734.20
05/07/2021,Vehicle Lease,261.50
08/31/2021,Office Supplies,432.58
12/31/2021,Rent,1973.57
08/25/2022,Rent,244.75
02/11/2019,Salaries & Benefits,1117.98
09/22/2020,Salaries & Benefits,1481.49
08/01/2022,Salaries & Benefits,150.36
06/20/2021,Meals & Entertainment,1680.79
10/06/2022,Office Supplies,1970.88
12/01/2022,Vehicle Lease,800.77
12/09/2019,Rent,365.71
12/11/2020,Utilities,1444.20
12/27/2022,Salaries & Benefits,1788.34
05/19/2022,Meals & Entertainment,1016.38
02/25/2019,Meals & Entertainment,328.30
10/18/2021,Meals & Entertainment,346.32
11/16/2021,Salaries & Benefits,197.54
01/30/2021,Fuel,623.84
11/23/2022,Rent,1395.37
10/17/2021,Utilities,1513.71
07/31/2020,Rent,1304.57
12/26/2020,Rent,203.45
11/19/2020,Utilities,681.96
10/23/2020,Salaries & Benefits,1131.32
08/29/2020,Fuel,393.23
10/30/2020,Fuel,194.77
01/30/2019,Fuel,620.09
12/08/2021,Vehicle Lease,1757.21
06/10/2022,Fuel,433.05
12/08/2020,Fuel,1022.95
03/09/2022,Utilities,1086.55
02/13/2022,Rent,584.90
02/09/2022,Fuel,174.83
11/07/2021,Salaries & Benefits,714.76
05/25/2022,Utilities,358.69
08/21/2022,Meals & Entertainment,1365.62
06/14/2019,Meals & Entertainment,1804.04
02/08/2021,Salaries & Benefits,769.57
03/19/2019,Fuel,1290.71
11/19/2021,Fuel,185.39
08/15/2020,Rent,155.42
03/10/2022,Salaries & Benefits,837.52
08/14/2019,Vehicle Lease,1632.57
10/24/2019,Meals & Entertainment,676.89
05/21/2020,Salaries & Benefits,188.92
02/10/2020,Fuel,304.73
03/25/2022,Fuel,475.66
07/14/2020,Office Supplies,1359.68
09/09/2021,Vehicle Lease,1752.91
03/28/2021,Vehicle Lease,926.38
01/14/2019,Vehicle Lease,1613.00
11/21/2021,Office Supplies,323.43
06/02/2020,Rent,1052.14
12/18/2021,Office Supplies,982.35
10/19/2022,Fuel,471.08
03/17/2022,Salaries & Benefits,175.08
09/23/2020,Salaries & Benefits,1089.02
09/09/2022,Salaries & Benefits,433.31
09/01/2019,Salaries & Benefits,1527.84
02/04/2020,Rent,374.45
02/18/2022,Meals & Entertainment,247.86
05/15/2021,Rent,1681.40
01/19/2020,Office Supplies,255.63
04/20/2021,Fuel,1997.42
02/28/2021,Fuel,279.24
11/07/2020,Meals & Entertainment,540.09
11/26/2022,Meals & Entertainment,1335.09
10/14/2021,Salaries & Benefits,1922.44
12/08/2019,Rent,1589.74
07/21/2019,Office Supplies,1958.05
12/05/2021,Fuel,495.16
06/24/2020,Rent,919.88
10/17/2019,Meals & Entertainment,599.55
05/21/2021,Meals & Entertainment,601.39
08/25/2021,Fuel,1239.18
02/26/2020,Rent,1165.73
01/12/2020,Vehicle Lease,487.80
12/19/2019,Fuel,1761.09
05/24/2021,Fuel,1411.67
11/07/2019,Meals & Entertainment,772.45
02/12/2020,Rent,967.49
11/09/2022,Rent,1478.32
06/12/2019,Meals & Entertainment,224.05
02/05/2020,Office Supplies,1167.66
03/13/2021,Utilities,1449.37
07/28/2019,Vehicle Lease,246.81
09/01/2022,Rent,1780.79
06/29/2021,Meals & Entertainment,641.46
04/25/2021,Rent,358.70
09/21/2021,Office Supplies,548.17
10/31/2021,Meals & Entertainment,774.33
01/27/2019,Office Supplies,1746.04
07/22/2021,Vehicle Lease,1837.54
12/22/2022,Utilities,1727.20
04/29/2019,Utilities,718.14
04/18/2021,Utilities,1426.66
11/29/2021,Vehicle Lease,1143.96
11/21/2021,Vehicle Lease,496.84
04/01/2022,Meals & Entertainment,1054.37
10/13/2019,Vehicle Lease,1186.77
07/02/2022,Fuel,1158.87
01/13/2021,Meals & Entertainment,405.01
05/27/2019,Vehicle Lease,1140.85
03/01/2021,Fuel,1280.60
03/25/2021,Utilities,545.24
03/14/2022,Utilities,373.68
06/10/2020,Utilities,522.11
03/10/2022,Utilities,562.21
01/28/2019,Vehicle Lease,1812.34
09/22/2022,Salaries & Benefits,1918.32
08/23/2019,Meals & Entertainment,785.14
03/08/2020,Utilities,210.31
07/11/2020,Utilities,893.99
07/07/2021,Rent,1833.51
10/27/2020,Rent,1637.61
09/18/2020,Rent,1606.89
10/02/2022,Utilities,1350.28
01/09/2022,Rent,1157.00
04/20/2021,Salaries & Benefits,1598.93
02/15/2019,Office Supplies,684.25
07/18/2021,Fuel,1888.59
06/25/2019,Meals & Entertainment,1693.67
09/24/2020,Vehicle Lease,721.66
09/19/2022,Salaries & Benefits,862.05
07/25/2020,Rent,939.10
10/03/2022,Meals & Entertainment,1877.54
09/28/2021,Meals & Entertainment,302.98
03/10/2019,Office Supplies,1506.29
10/06/2021,Fuel,634.78
02/11/2019,Meals & Entertainment,663.57
09/30/2022,Utilities,425.31
08/28/2021,Vehicle Lease,1573.07
08/26/2019,Utilities,184.74
12/07/2021,Utilities,1009.39
01/24/2020,Office Supplies,510.23
09/29/2021,Meals & Entertainment,562.95
02/14/2022,Vehicle Lease,448.47
03/20/2021,Salaries & Benefits,1741.63
09/16/2019,Office Supplies,1487.03
03/21/2022,Fuel,1116.24
03/18/2020,Meals & Entertainment,1528.90
02/27/2022,Fuel,1720.40
07/26/2020,Utilities,441.89
02/01/2022,Vehicle Lease,1740.20
04/05/2021,Vehicle Lease,1468.60
11/13/2021,Office Supplies,216.52
01/17/2020,Office Supplies,1969.11
02/27/2020,Vehicle Lease,1929.81
12/18/2020,Vehicle Lease,1353.38
03/02/2022,Utilities,501.97
05/24/2020,Fuel,1058.30
08/15/2022,Vehicle Lease,326.59
03/02/2021,Office Supplies,819.72
08/18/2020,Utilities,900.62
06/15/2021,Utilities,1781.88
05/13/2020,Meals & Entertainment,1330.43
02/28/2020,Office Supplies,383.98
03/26/2019,Meals & Entertainment,846.46
06/10/2019,Utilities,611.10
06/22/2019,Utilities,1484.36
01/27/2021,Salaries & Benefits,876.91
01/14/2021,Salaries & Benefits,1606.35
07/14/2022,Rent,1622.16
01/11/2020,Meals & Entertainment,542.11
06/02/2022,Fuel,1476.36
09/13/2021,Rent,1132.16
09/27/2022,Office Supplies,1834.93
08/21/2022,Office Supplies,1857.18
09/16/2019,Utilities,1242.60
05/15/2020,Utilities,1714.66
12/31/2021,Meals & Entertainment,1084.64
09/10/2020,Office Supplies,1618.29
03/26/2020,Vehicle Lease,1272.51
11/05/2021,Salaries & Benefits,563.76
03/23/2020,Utilities,539.31
03/11/2022,Office Supplies,637.96
09/20/2020,Rent,1377.75
03/17/2021,Utilities,1426.80
11/21/2021,Rent,634.89
12/04/2022,Utilities,1849.78
02/18/2020,Vehicle Lease,162.93
08/18/2019,Meals & Entertainment,162.46
11/21/2019,Rent,1327.88
03/21/2020,Utilities,1776.08
08/09/2022,Vehicle Lease,1072.92
04/11/2019,Utilities,1607.80
07/11/2022,Salaries & Benefits,876.27
10/12/2021,Office Supplies,388.04
09/22/2022,Salaries & Benefits,928.15
05/23/2021,Utilities,574.90
06/24/2021,Meals & Entertainment,277.96
05/16/2019,Meals & Entertainment,556.10
06/11/2019,Fuel,562.64
08/22/2019,Fuel,963.65
05/16/2020,Salaries & Benefits,1369.49
11/02/2020,Office Supplies,932.80
12/05/2022,Salaries & Benefits,1187.12
12/20/2020,Utilities,333.97
06/17/2022,Salaries & Benefits,373.99
11/02/2019,Meals & Entertainment,1331.22
11/06/2021,Rent,496.59
03/10/2019,Utilities,424.04
04/09/2020,Rent,1197.91
05/03/2019,Salaries & Benefits,1539.72
12/20/2019,Fuel,950.77
04/26/2021,Rent,1865.94
10/05/2019,Rent,1008.57
06/12/2022,Rent,1768.30
07/13/2020,Office Supplies,1005.36
02/16/2021,Utilities,640.57
10/03/2019,Office Supplies,558.34
01/13/2019,Salaries & Benefits,470.19
09/25/2021,Vehicle Lease,1887.03
09/15/2021,Salaries & Benefits,190.83
11/02/2021,Meals & Entertainment,683.53
10/18/2022,Meals & Entertainment,944.42
07/05/2020,Office Supplies,382.47
08/07/2019,Utilities,1284.17
04/08/2019,Vehicle Lease,1996.41
01/22/2022,Meals & Entertainment,1169.96
12/05/2019,Utilities,1584.04
03/06/2022,Office Supplies,1793.22
05/24/2021,Vehicle Lease,705.18
04/21/2022,Utilities,1291.98
02/04/2020,Office Supplies,1438.19
09/10/2020,Salaries & Benefits,1524.84
06/03/2022,Vehicle Lease,1239.20
06/15/2019,Salaries & Benefits,1465.62
02/14/2022,Fuel,209.12
08/11/2020,Office Supplies,772.66
12/10/2020,Utilities,327.56
05/05/2022,Salaries & Benefits,152.96
11/08/2019,Salaries & Benefits,698.58
03/27/2019,Utilities,787.13
11/21/2020,Office Supplies,1801.38
10/21/2021,Meals & Entertainment,300.44
11/12/2022,Meals & Entertainment,220.73
05/18/2022,Vehicle Lease,793.16
10/10/2021,Utilities,328.65
07/10/2021,Vehicle Lease,1013.82
11/16/2021,Fuel,196.21
12/04/2021,Office Supplies,1213.94
10/22/2020,Utilities,231.38
09/08/2020,Salaries & Benefits,427.52
06/03/2020,Vehicle Lease,1131.38
12/05/2020,Utilities,136.34
06/24/2020,Salaries & Benefits,1248.98
06/25/2022,Vehicle Lease,231.09
09/25/2021,Utilities,1932.25
11/06/2020,Vehicle Lease,1779.60
10/22/2019,Meals & Entertainment,1911.14
12/13/2019,Utilities,1941.19
10/13/2021,Office Supplies,1790.34
12/30/2022,Salaries & Benefits,1123.36
12/19/2022,Meals & Entertainment,1312.16
08/20/2019,Rent,1624.05
02/01/2019,Office Supplies,884.52
01/20/2021,Meals & Entertainment,651.31
03/02/2022,Salaries & Benefits,783.75
08/30/2022,Office Supplies,1821.70
05/20/2022,Office Supplies,1570.47
02/09/2021,Utilities,1511.74
08/11/2020,Rent,1824.98
03/01/2021,Rent,733.81
03/13/2019,Meals & Entertainment,1101.92
06/16/2019,Rent,1210.66
05/26/2019,Office Supplies,204.34
01/21/2020,Rent,389.70
01/05/2022,Fuel,125.66
03/11/2022,Meals & Entertainment,131.10
06/20/2020,Meals & Entertainment,1467.77
10/14/2022,Vehicle Lease,865.86
07/29/2020,Office Supplies,1317.25
04/13/2022,Meals & Entertainment,1489.74
02/12/2020,Utilities,786.20
02/08/2021,Meals & Entertainment,680.03
11/09/2021,Salaries & Benefits,765.77
08/25/2020,Rent,1156.59
06/05/2019,Office Supplies,666.90
10/17/2021,Fuel,566.56
11/20/2020,Fuel,655.16
05/11/2021,Salaries & Benefits,713.24
09/15/2019,Utilities,1559.68
08/22/2019,Fuel,599.96
02/23/2019,Vehicle Lease,1129.11
05/12/2019,Vehicle Lease,112.46
05/18/2020,Rent,1984.10
08/23/2019,Fuel,390.95
10/20/2020,Salaries & Benefits,1341.21
07/09/2022,Utilities,333.04
10/05/2020,Rent,311.54
03/11/2019,Vehicle Lease,823.78
10/09/2020,Vehicle Lease,1405.67
01/06/2019,Vehicle Lease,1168.86
04/16/2019,Office Supplies,1852.98
12/31/2022,Meals & Entertainment,332.93
03/29/2022,Rent,1483.76
01/11/2020,Salaries & Benefits,1982.88
07/29/2020,Vehicle Lease,919.25
04/01/2019,Office Supplies,203.26
07/25/2019,Meals & Entertainment,817.24
01/13/2019,Office Supplies,1502.29
08/22/2022,Salaries & Benefits,1881.09
03/11/2021,Fuel,567.65
01/28/2019,Salaries & Benefits,999.60
08/18/2021,Meals & Entertainment,587.26
02/26/2022,Vehicle Lease,459.20
01/24/2019,Meals & Entertainment,223.07
03/02/2021,Rent,1418.88
06/20/2021,Vehicle Lease,1241.58
01/27/2022,Vehicle Lease,1437.95
05/17/2019,Salaries & Benefits,1365.81
02/19/2021,Utilities,943.93
05/09/2021,Salaries & Benefits,619.31
01/21/2022,Meals & Entertainment,1865.38
06/24/2021,Fuel,715.69
03/06/2019,Utilities,1053.57
08/01/2019,Meals & Entertainment,947.70
12/27/2021,Utilities,613.28
12/04/2022,Utilities,1116.06
10/24/2021,Utilities,1400.72
06/03/2020,Meals & Entertainment,1480.69
01/27/2020,Meals & Entertainment,1330.27
08/18/2021,Rent,1365.39
10/26/2019,Vehicle Lease,282.78
08/08/2022,Rent,1038.54
11/28/2021,Vehicle Lease,230.36
05/24/2021,Office Supplies,1817.88
10/31/2021,Fuel,1111.91
05/25/2019,Salaries & Benefits,521.20
06/23/2020,Utilities,602.65
12/01/2021,Meals & Entertainment,1978.35
11/09/2022,Rent,1954.54
05/22/2020,Vehicle Lease,783.68
09/25/2020,Meals & Entertainment,808.29
12/07/2022,Vehicle Lease,1313.92
09/06/2020,Office Supplies,1414.17
11/22/2021,Vehicle Lease,562.52
06/21/2022,Utilities,1030.97
12/02/2020,Utilities,684.95
12/22/2019,Rent,1280.38
07/31/2022,Vehicle Lease,1498.64
08/23/2019,Utilities,120.22
09/26/2019,Fuel,815.75
10/11/2020,Salaries & Benefits,755.51
03/09/2021,Salaries & Benefits,563.16
06/03/2020,Rent,1654.84
02/25/2022,Vehicle Lease,1086.69
01/23/2020,Utilities,1082.96
03/30/2021,Utilities,1764.40
08/23/2019,Rent,971.08
01/18/2019,Meals & Entertainment,925.43
03/07/2021,Salaries & Benefits,619.89
12/23/2019,Vehicle Lease,1160.62
11/09/2020,Rent,1416.22
05/14/2019,Rent,469.36
06/10/2022,Office Supplies,1975.03
03/30/2020,Fuel,470.77
02/21/2020,Office Supplies,606.07
12/15/2019,Office Supplies,1442.18
03/13/2021,Meals & Entertainment,1386.63
08/09/2019,Salaries & Benefits,882.66
08/03/2021,Rent,1954.34
12/21/2020,Rent,1923.57
09/25/2021,Salaries & Benefits,727.07
05/15/2020,Office Supplies,1952.94
01/26/2019,Fuel,1614.20
02/10/2021,Meals & Entertainment,521.03
01/26/2022,Salaries & Benefits,1924.13
09/25/2019,Meals & Entertainment,266.77
02/14/2020,Rent,1833.45
05/14/2019,Rent,725.95
08/29/2019,Salaries & Benefits,839.99
12/31/2021,Fuel,321.61
04/20/2020,Meals & Entertainment,194.64
05/22/2019,Office Supplies,825.76
04/05/2022,Fuel,604.75
07/29/2019,Fuel,623.73
08/08/2021,Office Supplies,1967.85
05/24/2020,Utilities,386.37
02/07/2021,Office Supplies,1992.58
03/19/2022,Salaries & Benefits,323.89
02/21/2019,Fuel,1083.47
12/08/2021,Utilities,1750.57
10/31/2022,Office Supplies,1664.92
03/10/2021,Meals & Entertainment,1621.90
11/26/2021,Vehicle Lease,664.62
12/03/2019,Rent,1798.12
11/06/2020,Fuel,1648.40
02/12/2019,Utilities,1039.85
12/15/2020,Fuel,1624.77
11/08/2019,Fuel,1766.32
11/08/2021,Rent,988.13
04/03/2020,Salaries & Benefits,1098.70
06/18/2019,Fuel,1674.50
11/10/2022,Salaries & Benefits,330.94
09/02/2020,Rent,941.09
09/29/2020,Fuel,603.33
07/22/2019,Utilities,1595.34
06/03/2021,Office Supplies,823.82
02/04/2021,Meals & Entertainment,869.17
05/29/2021,Rent,708.47
02/09/2021,Meals & Entertainment,1193.29
03/05/2021,Utilities,1292.15
03/29/2021,Office Supplies,294.72
06/12/2021,Salaries & Benefits,1403.69
05/02/2021,Vehicle Lease,200.74
11/18/2019,Meals & Entertainment,1778.33
02/07/2022,Office Supplies,1986.36
01/01/2020,Vehicle Lease,1958.58
03/09/2022,Rent,828.67
05/17/2020,Vehicle Lease,307.66
08/10/2019,Utilities,806.05
01/15/2022,Fuel,1449.49
07/27/2019,Meals & Entertainment,698.04
12/07/2021,Utilities,1434.32
10/29/2022,Meals & Entertainment,235.57
08/20/2019,Vehicle Lease,1284.79
08/02/2019,Utilities,1550.53
07/13/2021,Office Supplies,581.11
12/22/2019,Office Supplies,1261.38
09/10/2021,Vehicle Lease,1698.35
04/28/2020,Salaries & Benefits,1269.55
04/17/2019,Meals & Entertainment,144.83
06/16/2020,Rent,386.03
12/01/2019,Salaries & Benefits,309.09
06/01/2019,Fuel,1052.60
11/14/2021,Vehicle Lease,1763.18
06/27/2020,Fuel,1635.93
09/29/2020,Meals & Entertainment,186.44
02/16/2021,Office Supplies,665.30
08/19/2019,Meals & Entertainment,1767.73
06/07/2022,Salaries & Benefits,228.60
12/24/2021,Vehicle Lease,1048.15
03/17/2020,Meals & Entertainment,1984.27
07/26/2019,Rent,422.79
06/16/2021,Office Supplies,1287.36
01/30/2019,Salaries & Benefits,263.36
07/29/2021,Rent,1382.76
08/14/2022,Utilities,1937.98
05/23/2019,Fuel,560.45
06/14/2021,Fuel,247.77
12/12/2022,Utilities,1398.84
01/26/2021,Rent,254.59
03/08/2021,Office Supplies,1285.96
05/06/2019,Office Supplies,759.93
11/17/2020,Rent,933.27
05/16/2019,Fuel,1749.73
08/18/2019,Office Supplies,1423.69
07/14/2021,Office Supplies,1506.80
09/18/2021,Utilities,1657.26
06/03/2020,Rent,1787.80
03/14/2021,Meals & Entertainment,1292.71
03/12/2021,Salaries & Benefits,645.68
02/28/2019,Meals & Entertainment,1677.27
12/12/2022,Office Supplies,718.84
12/09/2019,Utilities,1394.84
08/06/2022,Utilities,1614.82
06/26/2020,Salaries & Benefits,592.29
06/27/2020,Fuel,984.45
07/22/2022,Vehicle Lease,754.05
01/06/2019,Fuel,413.02
11/15/2021,Rent,563.51
10/17/2020,Fuel,1829.48
03/24/2020,Salaries & Benefits,247.07
09/19/2019,Fuel,1853.74
01/26/2019,Rent,1228.85
06/19/2021,Office Supplies,318.53
08/06/2020,Meals & Entertainment,111.69
08/15/2019,Fuel,1068.31
01/24/2021,Salaries & Benefits,940.60
01/11/2021,Meals & Entertainment,344.50
03/27/2020,Office Supplies,1287.02
08/10/2022,Fuel,1980.13
03/30/2021,Fuel,592.51
05/13/2021,Office Supplies,724.81
07/15/2019,Office Supplies,1793.92
05/09/2021,Salaries & Benefits,1027.72
04/28/2019,Utilities,237.29
10/06/2021,Office Supplies,629.84
06/30/2021,Vehicle Lease,677.25
06/15/2019,Utilities,1350.07
02/14/2021,Fuel,103.12
02/12/2022,Vehicle Lease,685.96
08/29/2021,Fuel,1565.45
09/10/2020,Office Supplies,1747.23
10/28/2022,Rent,355.08
01/22/2022,Rent,1907.18
10/15/2020,Salaries & Benefits,1712.90
05/14/2020,Salaries & Benefits,1638.96
04/17/2022,Salaries & Benefits,454.30
11/08/2021,Vehicle Lease,357.83
10/14/2021,Office Supplies,162.80
12/14/2021,Salaries & Benefits,1230.66
06/14/2022,Rent,587.00
04/05/2019,Rent,1308.59
10/24/2022,Office Supplies,1109.95
05/24/2022,Vehicle Lease,649.67
06/15/2021,Office Supplies,186.61
04/03/2019,Salaries & Benefits,1629.74
06/28/2021,Rent,1569.63
03/06/2022,Rent,105.49
09/30/2021,Vehicle Lease,333.58
06/23/2019,Office Supplies,1901.89
11/20/2022,Salaries & Benefits,1507.46
01/11/2021,Fuel,1410.58
06/16/2021,Meals & Entertainment,1870.34
04/11/2020,Rent,1634.65
11/19/2021,Rent,612.56
09/29/2020,Utilities,1546.98
07/15/2020,Utilities,1528.76
05/21/2019,Rent,361.61
12/18/2019,Utilities,892.96
09/02/2020,Vehicle Lease,823.39
06/23/2019,Vehicle Lease,1386.16
11/30/2019,Vehicle Lease,759.44
01/11/2019,Meals & Entertainment,1477.67
03/07/2021,Meals & Entertainment,378.50
10/16/2020,Vehicle Lease,416.68
04/15/2022,Meals & Entertainment,1225.96
04/13/2020,Utilities,1698.98
08/12/2019,Utilities,1071.13
06/12/2022,Meals & Entertainment,1083.03
10/05/2019,Vehicle Lease,1126.22
01/11/2021,Fuel,345.02
03/24/2022,Utilities,1712.06
08/01/2020,Fuel,183.92
11/15/2020,Utilities,1971.94
12/13/2021,Fuel,894.10
02/10/2019,Meals & Entertainment,716.83
02/23/2020,Rent,903.83
